game_date,game_id,play_type,down,ydstogo,yardline_100,qtr,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,goal_to_go,posteam,defteam,season_type
2025-09-07,2025_01_HOU_LA,pass,2.0,3.0,63.0,4.0,900.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,pass,3.0,3.0,63.0,4.0,896.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,pass,1.0,15.0,44.0,4.0,858.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,pass,2.0,23.0,52.0,4.0,817.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,pass,3.0,4.0,33.0,4.0,753.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,pass,1.0,10.0,95.0,4.0,725.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,run,2.0,3.0,88.0,4.0,692.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,pass,1.0,10.0,83.0,4.0,657.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,run,2.0,10.0,83.0,4.0,652.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,pass,3.0,9.0,82.0,4.0,612.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,pass,1.0,10.0,66.0,4.0,555.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,pass,2.0,5.0,61.0,4.0,516.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,pass,3.0,5.0,61.0,4.0,511.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,run,1.0,10.0,52.0,4.0,468.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,pass,2.0,6.0,48.0,4.0,433.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,run,1.0,10.0,23.0,4.0,386.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,run,2.0,5.0,18.0,4.0,344.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,run,3.0,1.0,14.0,4.0,300.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,pass,1.0,10.0,12.0,4.0,257.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,pass,1.0,10.0,81.0,4.0,249.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,run,2.0,4.0,75.0,4.0,244.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,run,1.0,10.0,65.0,4.0,208.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,run,2.0,1.0,56.0,4.0,173.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,pass,1.0,15.0,60.0,4.0,147.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,pass,2.0,11.0,56.0,4.0,128.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,pass,1.0,10.0,41.0,4.0,117.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,pass,1.0,10.0,25.0,4.0,111.0,-5.0,3.0,3.0,0.0,HOU,LA,REG
2025-09-07,2025_01_HOU_LA,run,1.0,20.0,86.0,4.0,98.0,5.0,3.0,3.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,run,2.0,16.0,82.0,4.0,93.0,5.0,3.0,2.0,0.0,LA,HOU,REG
2025-09-07,2025_01_HOU_LA,pass,3.0,8.0,74.0,4.0,87.0,5.0,3.0,1.0,0.0,LA,HOU,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,76.0,1.0,3592.0,0.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,2.0,6.0,72.0,1.0,3561.0,0.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,6.0,72.0,1.0,3520.0,0.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,68.0,1.0,3506.0,0.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,4.0,62.0,1.0,3468.0,0.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,29.0,1.0,3422.0,0.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,2.0,1.0,20.0,1.0,3387.0,0.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,12.0,1.0,3351.0,0.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,7.0,9.0,1.0,3308.0,0.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,3.0,5.0,1.0,3256.0,0.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,65.0,1.0,3251.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,54.0,1.0,3211.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,9.0,53.0,1.0,3177.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,15.0,48.0,1.0,3122.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,9.0,42.0,1.0,3080.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,9.0,42.0,1.0,3074.0,-7.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,98.0,1.0,3061.0,7.0,2.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,10.0,98.0,1.0,3055.0,7.0,2.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,3.0,2.0,90.0,1.0,3018.0,7.0,2.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,58.0,1.0,2968.0,-7.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,2.0,10.0,58.0,1.0,2962.0,-7.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,9.0,57.0,1.0,2920.0,-7.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,79.0,1.0,2907.0,7.0,2.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,56.0,1.0,2873.0,7.0,2.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,2.0,10.0,56.0,1.0,2867.0,7.0,2.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,45.0,1.0,2822.0,7.0,2.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,32.0,1.0,2777.0,7.0,2.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,30.0,35.0,2.0,2700.0,7.0,2.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,25.0,30.0,2.0,2674.0,7.0,2.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,25.0,30.0,2.0,2669.0,7.0,2.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,66.0,2.0,2620.0,-10.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,4.0,60.0,2.0,2577.0,-10.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,4.0,60.0,2.0,2573.0,-10.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,4.0,1.0,57.0,2.0,2532.0,-10.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,51.0,2.0,2487.0,-10.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,4.0,45.0,2.0,2453.0,-10.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,41.0,2.0,2413.0,-10.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,6.0,37.0,2.0,2375.0,-10.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,1.0,32.0,2.0,2332.0,-10.0,3.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,4.0,1.0,32.0,2.0,2325.0,-10.0,2.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,20.0,36.0,2.0,2265.0,-10.0,2.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,2.0,4.0,20.0,2.0,2227.0,-10.0,2.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,10.0,2.0,2182.0,-10.0,2.0,2.0,1.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,10.0,10.0,2.0,2178.0,-10.0,2.0,2.0,1.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,9.0,9.0,2.0,2136.0,-10.0,2.0,2.0,1.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,65.0,2.0,2090.0,7.0,2.0,2.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,7.0,62.0,2.0,2051.0,7.0,2.0,2.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,7.0,62.0,2.0,2047.0,7.0,2.0,2.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,53.0,2.0,2010.0,7.0,2.0,2.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,11.0,54.0,2.0,1965.0,7.0,2.0,2.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,31.0,2.0,1920.0,7.0,2.0,2.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,2.0,10.0,31.0,2.0,1914.0,7.0,2.0,2.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,6.0,27.0,2.0,1908.0,7.0,2.0,1.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,20.0,2.0,1904.0,7.0,2.0,0.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,16.0,26.0,2.0,1859.0,7.0,2.0,0.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,3.0,16.0,26.0,2.0,1854.0,7.0,2.0,0.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,71.0,2.0,1840.0,-10.0,0.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,10.0,33.0,2.0,1821.0,-10.0,0.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,20.0,43.0,2.0,1817.0,-10.0,0.0,2.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,72.0,3.0,1795.0,7.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,9.0,71.0,3.0,1758.0,7.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,9.0,71.0,3.0,1754.0,7.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,80.0,3.0,1738.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,20.0,79.0,3.0,1686.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,2.0,6.0,65.0,3.0,1644.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,2.0,61.0,3.0,1606.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,48.0,3.0,1576.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,8.0,46.0,3.0,1513.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,3.0,8.0,46.0,3.0,1510.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,31.0,3.0,1483.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,8.0,29.0,3.0,1446.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,3.0,1.0,22.0,3.0,1410.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,11.0,3.0,1391.0,-7.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,74.0,3.0,1378.0,1.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,7.0,71.0,3.0,1333.0,1.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,15.0,79.0,3.0,1289.0,1.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,4.0,1.0,65.0,3.0,1246.0,1.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,15.0,66.0,3.0,1194.0,1.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,8.0,59.0,3.0,1147.0,1.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,44.0,3.0,1105.0,1.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,28.0,3.0,1065.0,1.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,2.0,5.0,23.0,3.0,1024.0,1.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,18.0,3.0,985.0,1.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,3.0,11.0,3.0,942.0,1.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,3.0,11.0,3.0,936.0,1.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,65.0,3.0,925.0,-8.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,5.0,60.0,4.0,900.0,-8.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,5.0,60.0,4.0,896.0,-8.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,48.0,4.0,855.0,-8.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,8.0,46.0,4.0,813.0,-8.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,run,3.0,4.0,42.0,4.0,773.0,-8.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,37.0,4.0,730.0,-8.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,74.0,4.0,719.0,2.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,3.0,67.0,4.0,673.0,2.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,63.0,4.0,636.0,2.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,11.0,64.0,4.0,592.0,2.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,7.0,60.0,4.0,551.0,2.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,51.0,4.0,511.0,2.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,4.0,45.0,4.0,470.0,2.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,34.0,4.0,429.0,2.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,2.0,1.0,25.0,4.0,389.0,2.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,3.0,1.0,25.0,4.0,351.0,2.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,23.0,4.0,309.0,2.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,72.0,4.0,297.0,-9.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,11.0,73.0,4.0,276.0,-9.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,61.0,4.0,255.0,-9.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,6.0,57.0,4.0,251.0,-9.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,7.0,58.0,4.0,211.0,-9.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,4.0,7.0,58.0,4.0,204.0,-9.0,3.0,3.0,0.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,9.0,9.0,4.0,168.0,-9.0,3.0,3.0,1.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,9.0,9.0,4.0,164.0,-9.0,3.0,3.0,1.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,3.0,9.0,9.0,4.0,161.0,-9.0,3.0,3.0,1.0,KC,LAC,REG
2025-09-05,2025_01_KC_LAC,pass,1.0,10.0,80.0,4.0,154.0,6.0,3.0,3.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,1.0,10.0,62.0,4.0,146.0,6.0,3.0,2.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,pass,2.0,9.0,61.0,4.0,141.0,6.0,3.0,1.0,0.0,LAC,KC,REG
2025-09-05,2025_01_KC_LAC,run,3.0,14.0,66.0,4.0,134.0,6.0,3.0,0.0,0.0,LAC,KC,REG
2025-09-07,2025_01_LV_NE,pass,1.0,10.0,66.0,1.0,3595.0,0.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,run,1.0,10.0,43.0,1.0,3561.0,0.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,2.0,1.0,34.0,1.0,3527.0,0.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,run,1.0,10.0,25.0,1.0,3489.0,0.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,2.0,6.0,21.0,1.0,3448.0,0.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,3.0,11.0,26.0,1.0,3443.0,0.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,run,1.0,10.0,53.0,1.0,3431.0,-7.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,2.0,9.0,52.0,1.0,3387.0,-7.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,3.0,8.0,51.0,1.0,3346.0,-7.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,1.0,10.0,95.0,1.0,3334.0,7.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,2.0,1.0,86.0,1.0,3296.0,7.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,3.0,1.0,86.0,1.0,3290.0,7.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,1.0,10.0,82.0,1.0,3255.0,7.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,2.0,15.0,87.0,1.0,3213.0,7.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,run,1.0,10.0,63.0,1.0,3176.0,7.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,2.0,10.0,63.0,1.0,3141.0,7.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,3.0,10.0,63.0,1.0,3135.0,7.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,1.0,10.0,40.0,1.0,3094.0,7.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,2.0,10.0,40.0,1.0,3090.0,7.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,run,1.0,5.0,77.0,1.0,3082.0,-7.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,2.0,2.0,74.0,1.0,3045.0,-7.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,1.0,10.0,72.0,1.0,2998.0,-7.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,2.0,11.0,73.0,1.0,2962.0,-7.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,1.0,10.0,46.0,1.0,2926.0,-7.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,2.0,10.0,46.0,1.0,2918.0,-7.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,3.0,10.0,46.0,1.0,2914.0,-7.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,1.0,10.0,22.0,1.0,2877.0,-7.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,2.0,3.0,15.0,1.0,2841.0,-7.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,1.0,5.0,5.0,1.0,2801.0,-7.0,3.0,3.0,1.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,2.0,2.0,2.0,1.0,2771.0,-7.0,3.0,3.0,1.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,3.0,2.0,2.0,1.0,2766.0,-7.0,3.0,3.0,1.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,1.0,10.0,69.0,1.0,2757.0,0.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,run,2.0,7.0,66.0,1.0,2717.0,0.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,3.0,8.0,67.0,2.0,2700.0,0.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,1.0,20.0,84.0,2.0,2626.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,2.0,15.0,79.0,2.0,2586.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,3.0,1.0,65.0,2.0,2552.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,1.0,10.0,51.0,2.0,2536.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,2.0,7.0,48.0,2.0,2499.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,1.0,10.0,29.0,2.0,2474.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,2.0,10.0,29.0,2.0,2469.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,1.0,10.0,15.0,2.0,2429.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,2.0,12.0,17.0,2.0,2392.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,3.0,17.0,22.0,2.0,2388.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,1.0,10.0,70.0,2.0,2347.0,0.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,2.0,10.0,70.0,2.0,2309.0,0.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,3.0,6.0,66.0,2.0,2273.0,0.0,3.0,3.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,1.0,20.0,83.0,2.0,2241.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,2.0,15.0,78.0,2.0,2201.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,1.0,10.0,56.0,2.0,2158.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,2.0,4.0,50.0,2.0,2121.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,3.0,1.0,47.0,2.0,2089.0,0.0,3.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,1.0,10.0,25.0,2.0,2040.0,0.0,2.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,run,2.0,14.0,29.0,2.0,1994.0,0.0,2.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,3.0,9.0,24.0,2.0,1955.0,0.0,2.0,3.0,0.0,NE,LV,REG
2025-09-07,2025_01_LV_NE,pass,1.0,10.0,64.0,2.0,1911.0,-3.0,3.0,2.0,0.0,LV,NE,REG
2025-09-07,2025_01_LV_NE,pass,2.0,10.0,64.0,2.0,1907.0,-3.0,3.0,2.0,0.0,LV,NE,REG
